discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_code,country_3_letter_code,index_code
Boxing,los-angeles-1932,7938kg heavyweight men,Men,BRONZE,Athlete,united states,US,USA,Boxinglos-angeles-1932MenBRONZEUnited States of America
Boxing,los-angeles-1932,508kg flyweight men,Men,GOLD,Athlete,hungary,HU,HUN,Boxinglos-angeles-1932MenGOLDHungary
Boxing,los-angeles-1932,508kg flyweight men,Men,SILVER,Athlete,mexico,MX,MEX,Boxinglos-angeles-1932MenSILVERMexico
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,SILVER,Athlete,germany,DE,GER,Boxinglos-angeles-1932MenSILVERGermany
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,BRONZE,Athlete,finland,FI,FIN,Boxinglos-angeles-1932MenBRONZEFinland
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,GOLD,Athlete,south africa,ZA,RSA,Boxinglos-angeles-1932MenGOLDSouth Africa
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,BRONZE,Athlete,denmark,DK,DEN,Boxinglos-angeles-1932MenBRONZEDenmark
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,GOLD,Athlete,canada,CA,CAN,Boxinglos-angeles-1932MenGOLDCanada
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,BRONZE,Athlete,philippines,PH,PHI,Boxinglos-angeles-1932MenBRONZEPhilippines
Boxing,los-angeles-1932,54  5715kg featherweight men,Men,BRONZE,Athlete,sweden,SE,SWE,Boxinglos-angeles-1932MenBRONZESweden
Boxing,los-angeles-1932,5715  6124kg lightweight men,Men,SILVER,Athlete,sweden,SE,SWE,Boxinglos-angeles-1932MenSILVERSweden
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,GOLD,Athlete,germany,DE,GER,Weightliftinglos-angeles-1932MenGOLDGermany
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,SILVER,Athlete,italy,IT,ITA,Weightliftinglos-angeles-1932MenSILVERItaly
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,BRONZE,Athlete,austria,AT,AUT,Weightliftinglos-angeles-1932MenBRONZEAustria
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,france,FR,FRA,Weightliftinglos-angeles-1932MenGOLDFrance
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,denmark,DK,DEN,Weightliftinglos-angeles-1932MenSILVERDenmark
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,united states,US,USA,Weightliftinglos-angeles-1932MenBRONZEUnited States of America
Weightlifting,los-angeles-1932,60kg featherweight men,Men,SILVER,Athlete,germany,DE,GER,Weightliftinglos-angeles-1932MenSILVERGermany
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,SILVER,Athlete,austria,AT,AUT,Weightliftinglos-angeles-1932MenSILVERAustria
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,BRONZE,Athlete,italy,IT,ITA,Weightliftinglos-angeles-1932MenBRONZEItaly
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,GOLD,Athlete,czech republic,CSHH,TCH,Weightliftinglos-angeles-1932MenGOLDCzechoslovakia
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,SILVER,Athlete,czech republic,CSHH,TCH,Weightliftinglos-angeles-1932MenSILVERCzechoslovakia
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,BRONZE,Athlete,germany,DE,GER,Weightliftinglos-angeles-1932MenBRONZEGermany
Athletics,los-angeles-1932,long jump men,Men,GOLD,Athlete,united states,US,USA,Athleticslos-angeles-1932MenGOLDUnited States of America
Athletics,los-angeles-1932,long jump men,Men,SILVER,Athlete,united states,US,USA,Athleticslos-angeles-1932MenSILVERUnited States of America
Athletics,los-angeles-1932,long jump men,Men,BRONZE,Athlete,japan,JP,JPN,Athleticslos-angeles-1932MenBRONZEJapan
Athletics,los-angeles-1932,5000m men,Men,GOLD,Athlete,finland,FI,FIN,Athleticslos-angeles-1932MenGOLDFinland
Athletics,los-angeles-1932,5000m men,Men,BRONZE,Athlete,finland,FI,FIN,Athleticslos-angeles-1932MenBRONZEFinland
Athletics,los-angeles-1932,110m hurdles men,Men,BRONZE,Athlete,united kingdom,GB,GBR,Athleticslos-angeles-1932MenBRONZEGreat Britain
Athletics,los-angeles-1932,hammer throw men,Men,GOLD,Athlete,ireland,IE,IRL,Athleticslos-angeles-1932MenGOLDIreland
Athletics,los-angeles-1932,hammer throw men,Men,SILVER,Athlete,finland,FI,FIN,Athleticslos-angeles-1932MenSILVERFinland
Athletics,los-angeles-1932,hammer throw men,Men,BRONZE,Athlete,united states,US,USA,Athleticslos-angeles-1932MenBRONZEUnited States of America
Athletics,los-angeles-1932,4x400m relay men,Men,SILVER,GameTeam,united kingdom,GB,GBR,Athleticslos-angeles-1932MenSILVERGreat Britain
Athletics,los-angeles-1932,4x400m relay men,Men,BRONZE,GameTeam,canada,CA,CAN,Athleticslos-angeles-1932MenBRONZECanada
Athletics,los-angeles-1932,1500m men,Men,GOLD,Athlete,italy,IT,ITA,Athleticslos-angeles-1932MenGOLDItaly
Athletics,los-angeles-1932,50km walk men,Men,GOLD,Athlete,united kingdom,GB,GBR,Athleticslos-angeles-1932MenGOLDGreat Britain
Athletics,los-angeles-1932,50km walk men,Men,SILVER,Athlete,latvia,LV,LAT,Athleticslos-angeles-1932MenSILVERLatvia
Athletics,los-angeles-1932,50km walk men,Men,BRONZE,Athlete,italy,IT,ITA,Athleticslos-angeles-1932MenBRONZEItaly
Athletics,los-angeles-1932,high jump women,Women,GOLD,Athlete,united states,US,USA,Athleticslos-angeles-1932WomenGOLDUnited States of America
Athletics,los-angeles-1932,high jump women,Women,SILVER,Athlete,united states,US,USA,Athleticslos-angeles-1932WomenSILVERUnited States of America
Athletics,los-angeles-1932,high jump women,Women,BRONZE,Athlete,canada,CA,CAN,Athleticslos-angeles-1932WomenBRONZECanada
Athletics,los-angeles-1932,high jump men,Men,GOLD,Athlete,canada,CA,CAN,Athleticslos-angeles-1932MenGOLDCanada
Athletics,los-angeles-1932,high jump men,Men,BRONZE,Athlete,philippines,PH,PHI,Athleticslos-angeles-1932MenBRONZEPhilippines
Athletics,los-angeles-1932,pole vault men,Men,SILVER,Athlete,japan,JP,JPN,Athleticslos-angeles-1932MenSILVERJapan
Athletics,los-angeles-1932,800m men,Men,SILVER,Athlete,canada,CA,CAN,Athleticslos-angeles-1932MenSILVERCanada
Athletics,los-angeles-1932,marathon men,Men,GOLD,Athlete,argentina,AR,ARG,Athleticslos-angeles-1932MenGOLDArgentina
Athletics,los-angeles-1932,100m women,Women,GOLD,Athlete,poland,PL,POL,Athleticslos-angeles-1932WomenGOLDPoland
Athletics,los-angeles-1932,100m women,Women,SILVER,Athlete,canada,CA,CAN,Athleticslos-angeles-1932WomenSILVERCanada
Athletics,los-angeles-1932,100m women,Women,BRONZE,Athlete,united states,US,USA,Athleticslos-angeles-1932WomenBRONZEUnited States of America
Athletics,los-angeles-1932,4x100m relay men,Men,SILVER,GameTeam,germany,DE,GER,Athleticslos-angeles-1932MenSILVERGermany
Athletics,los-angeles-1932,discus throw women,Women,BRONZE,Athlete,poland,PL,POL,Athleticslos-angeles-1932WomenBRONZEPoland
Athletics,los-angeles-1932,100m men,Men,BRONZE,Athlete,germany,DE,GER,Athleticslos-angeles-1932MenBRONZEGermany
Athletics,los-angeles-1932,javelin throw women,Women,SILVER,Athlete,germany,DE,GER,Athleticslos-angeles-1932WomenSILVERGermany
Athletics,los-angeles-1932,javelin throw women,Women,BRONZE,Athlete,germany,DE,GER,Athleticslos-angeles-1932WomenBRONZEGermany
Athletics,los-angeles-1932,triple jump men,Men,GOLD,Athlete,japan,JP,JPN,Athleticslos-angeles-1932MenGOLDJapan
Athletics,los-angeles-1932,triple jump men,Men,SILVER,Athlete,sweden,SE,SWE,Athleticslos-angeles-1932MenSILVERSweden
Athletics,los-angeles-1932,4x100m relay women,Women,BRONZE,GameTeam,united kingdom,GB,GBR,Athleticslos-angeles-1932WomenBRONZEGreat Britain
Athletics,los-angeles-1932,10000m men,Men,GOLD,Athlete,poland,PL,POL,Athleticslos-angeles-1932MenGOLDPoland
Athletics,los-angeles-1932,shot put men,Men,BRONZE,Athlete,czech republic,CSHH,TCH,Athleticslos-angeles-1932MenBRONZECzechoslovakia
Athletics,los-angeles-1932,discus throw men,Men,BRONZE,Athlete,france,FR,FRA,Athleticslos-angeles-1932MenBRONZEFrance
Athletics,los-angeles-1932,80m hurdles women,Women,BRONZE,Athlete,south africa,ZA,RSA,Athleticslos-angeles-1932WomenBRONZESouth Africa
Gymnastics Artistic,los-angeles-1932,vault men,Men,GOLD,Athlete,italy,IT,ITA,Gymnastics Artisticlos-angeles-1932MenGOLDItaly
Gymnastics Artistic,los-angeles-1932,vault men,Men,SILVER,Athlete,united states,US,USA,Gymnastics Artisticlos-angeles-1932MenSILVERUnited States of America
Gymnastics Artistic,los-angeles-1932,vault men,Men,BRONZE,Athlete,united states,US,USA,Gymnastics Artisticlos-angeles-1932MenBRONZEUnited States of America
Gymnastics Artistic,los-angeles-1932,rope climbing men,Men,GOLD,Athlete,united states,US,USA,Gymnastics Artisticlos-angeles-1932MenGOLDUnited States of America
Gymnastics Artistic,los-angeles-1932,horizontal bar men,Men,SILVER,Athlete,finland,FI,FIN,Gymnastics Artisticlos-angeles-1932MenSILVERFinland
Gymnastics Artistic,los-angeles-1932,horizontal bar men,Men,BRONZE,Athlete,finland,FI,FIN,Gymnastics Artisticlos-angeles-1932MenBRONZEFinland
Gymnastics Artistic,los-angeles-1932,individual all-round men,Men,SILVER,Athlete,hungary,HU,HUN,Gymnastics Artisticlos-angeles-1932MenSILVERHungary
Gymnastics Artistic,los-angeles-1932,rings men,Men,BRONZE,Athlete,italy,IT,ITA,Gymnastics Artisticlos-angeles-1932MenBRONZEItaly
Gymnastics Artistic,los-angeles-1932,floor exercises men,Men,GOLD,Athlete,hungary,HU,HUN,Gymnastics Artisticlos-angeles-1932MenGOLDHungary
Gymnastics Artistic,los-angeles-1932,floor exercises men,Men,SILVER,Athlete,switzerland,CH,SUI,Gymnastics Artisticlos-angeles-1932MenSILVERSwitzerland
Gymnastics Artistic,los-angeles-1932,pommel horse men,Men,SILVER,Athlete,italy,IT,ITA,Gymnastics Artisticlos-angeles-1932MenSILVERItaly
Equestrian Jumping,los-angeles-1932,individual mixed,Men,GOLD,Athlete,japan,JP,JPN,Equestrian Jumpinglos-angeles-1932MenGOLDJapan
Equestrian Jumping,los-angeles-1932,individual mixed,Men,SILVER,Athlete,united states,US,USA,Equestrian Jumpinglos-angeles-1932MenSILVERUnited States of America
Equestrian Jumping,los-angeles-1932,individual mixed,Men,BRONZE,Athlete,sweden,SE,SWE,Equestrian Jumpinglos-angeles-1932MenBRONZESweden
Modern Pentathlon,los-angeles-1932,Individual competition men,Men,GOLD,Athlete,sweden,SE,SWE,Modern Pentathlonlos-angeles-1932MenGOLDSweden
Modern Pentathlon,los-angeles-1932,Individual competition men,Men,SILVER,Athlete,sweden,SE,SWE,Modern Pentathlonlos-angeles-1932MenSILVERSweden
Modern Pentathlon,los-angeles-1932,Individual competition men,Men,BRONZE,Athlete,united states,US,USA,Modern Pentathlonlos-angeles-1932MenBRONZEUnited States of America
Hockey,los-angeles-1932,hockey men,Men,GOLD,GameTeam,india,IN,IND,Hockeylos-angeles-1932MenGOLDIndia
Hockey,los-angeles-1932,hockey men,Men,SILVER,GameTeam,japan,JP,JPN,Hockeylos-angeles-1932MenSILVERJapan
Hockey,los-angeles-1932,hockey men,Men,BRONZE,GameTeam,united states,US,USA,Hockeylos-angeles-1932MenBRONZEUnited States of America
Cycling Road,los-angeles-1932,team time trial men,Men,GOLD,GameTeam,italy,IT,ITA,Cycling Roadlos-angeles-1932MenGOLDItaly
Cycling Road,los-angeles-1932,team time trial men,Men,SILVER,GameTeam,denmark,DK,DEN,Cycling Roadlos-angeles-1932MenSILVERDenmark
Cycling Road,los-angeles-1932,team time trial men,Men,BRONZE,GameTeam,sweden,SE,SWE,Cycling Roadlos-angeles-1932MenBRONZESweden
Cycling Road,los-angeles-1932,individual time trial men,Men,SILVER,Athlete,italy,IT,ITA,Cycling Roadlos-angeles-1932MenSILVERItaly
Rowing,los-angeles-1932,eight with coxswain 8 men,Men,GOLD,GameTeam,united states,US,USA,Rowinglos-angeles-1932MenGOLDUnited States of America
Rowing,los-angeles-1932,eight with coxswain 8 men,Men,SILVER,GameTeam,italy,IT,ITA,Rowinglos-angeles-1932MenSILVERItaly
Rowing,los-angeles-1932,eight with coxswain 8 men,Men,BRONZE,GameTeam,canada,CA,CAN,Rowinglos-angeles-1932MenBRONZECanada
Rowing,los-angeles-1932,four-oared shell with coxswain men,Men,GOLD,GameTeam,germany,DE,GER,Rowinglos-angeles-1932MenGOLDGermany
Rowing,los-angeles-1932,four-oared shell with coxswain men,Men,BRONZE,GameTeam,poland,PL,POL,Rowinglos-angeles-1932MenBRONZEPoland
Rowing,los-angeles-1932,pair-oared shell with coxswain men,Men,SILVER,GameTeam,poland,PL,POL,Rowinglos-angeles-1932MenSILVERPoland
Rowing,los-angeles-1932,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,france,FR,FRA,Rowinglos-angeles-1932MenBRONZEFrance
Rowing,los-angeles-1932,single sculls 1x men,Men,GOLD,Athlete,australia,AU,AUS,Rowinglos-angeles-1932MenGOLDAustralia
Rowing,los-angeles-1932,single sculls 1x men,Men,SILVER,Athlete,united states,US,USA,Rowinglos-angeles-1932MenSILVERUnited States of America
Rowing,los-angeles-1932,single sculls 1x men,Men,BRONZE,Athlete,uruguay,UY,URU,Rowinglos-angeles-1932MenBRONZEUruguay
Rowing,los-angeles-1932,double sculls 2x men,Men,SILVER,GameTeam,germany,DE,GER,Rowinglos-angeles-1932MenSILVERGermany
Rowing,los-angeles-1932,four without coxswain 4 men,Men,GOLD,GameTeam,united kingdom,GB,GBR,Rowinglos-angeles-1932MenGOLDGreat Britain
Rowing,los-angeles-1932,four without coxswain 4 men,Men,BRONZE,GameTeam,italy,IT,ITA,Rowinglos-angeles-1932MenBRONZEItaly
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,SILVER,GameTeam,new zealand,NZ,NZL,Rowinglos-angeles-1932MenSILVERNew Zealand
Equestrian Dressage,los-angeles-1932,individual mixed,Men,GOLD,Athlete,france,FR,FRA,Equestrian Dressagelos-angeles-1932MenGOLDFrance
Equestrian Dressage,los-angeles-1932,individual mixed,Men,SILVER,Athlete,france,FR,FRA,Equestrian Dressagelos-angeles-1932MenSILVERFrance
Equestrian Dressage,los-angeles-1932,individual mixed,Men,BRONZE,Athlete,united states,US,USA,Equestrian Dressagelos-angeles-1932MenBRONZEUnited States of America
Equestrian Dressage,los-angeles-1932,team mixed,Men,SILVER,GameTeam,sweden,SE,SWE,Equestrian Dressagelos-angeles-1932MenSILVERSweden
Wrestling,los-angeles-1932,"Featherweight, Freestyle (≤61 kilograms) Men",Men,GOLD,Athlete,finland,FI,FIN,Wrestlinglos-angeles-1932MenGOLDFinland
Wrestling,los-angeles-1932,"Featherweight, Freestyle (≤61 kilograms) Men",Men,SILVER,Athlete,united states,US,USA,Wrestlinglos-angeles-1932MenSILVERUnited States of America
Wrestling,los-angeles-1932,"Featherweight, Freestyle (≤61 kilograms) Men",Men,BRONZE,Athlete,sweden,SE,SWE,Wrestlinglos-angeles-1932MenBRONZESweden
Wrestling,los-angeles-1932,"Lightweight, Freestyle (≤66 kilograms) Men",Men,GOLD,Athlete,france,FR,FRA,Wrestlinglos-angeles-1932MenGOLDFrance
Wrestling,los-angeles-1932,"Lightweight, Freestyle (≤66 kilograms) Men",Men,SILVER,Athlete,hungary,HU,HUN,Wrestlinglos-angeles-1932MenSILVERHungary
Wrestling,los-angeles-1932,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,GOLD,Athlete,sweden,SE,SWE,Wrestlinglos-angeles-1932MenGOLDSweden
Wrestling,los-angeles-1932,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,SILVER,Athlete,denmark,DK,DEN,Wrestlinglos-angeles-1932MenSILVERDenmark
Wrestling,los-angeles-1932,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,BRONZE,Athlete,germany,DE,GER,Wrestlinglos-angeles-1932MenBRONZEGermany
Wrestling,los-angeles-1932,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,SILVER,Athlete,czech republic,CSHH,TCH,Wrestlinglos-angeles-1932MenSILVERCzechoslovakia
Wrestling,los-angeles-1932,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,BRONZE,Athlete,austria,AT,AUT,Wrestlinglos-angeles-1932MenBRONZEAustria
Wrestling,los-angeles-1932,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,GOLD,Athlete,italy,IT,ITA,Wrestlinglos-angeles-1932MenGOLDItaly
Wrestling,los-angeles-1932,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,SILVER,Athlete,germany,DE,GER,Wrestlinglos-angeles-1932MenSILVERGermany
Wrestling,los-angeles-1932,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,BRONZE,Athlete,finland,FI,FIN,Wrestlinglos-angeles-1932MenBRONZEFinland
Wrestling,los-angeles-1932,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,GOLD,Athlete,united states,US,USA,Wrestlinglos-angeles-1932MenGOLDUnited States of America
Wrestling,los-angeles-1932,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,SILVER,Athlete,finland,FI,FIN,Wrestlinglos-angeles-1932MenSILVERFinland
Wrestling,los-angeles-1932,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,BRONZE,Athlete,italy,IT,ITA,Wrestlinglos-angeles-1932MenBRONZEItaly
Wrestling,los-angeles-1932,"Middleweight, Freestyle (≤79 kilograms) Men",Men,BRONZE,Athlete,hungary,HU,HUN,Wrestlinglos-angeles-1932MenBRONZEHungary
Wrestling,los-angeles-1932,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,SILVER,Athlete,sweden,SE,SWE,Wrestlinglos-angeles-1932MenSILVERSweden
Wrestling,los-angeles-1932,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,BRONZE,Athlete,australia,AU,AUS,Wrestlinglos-angeles-1932MenBRONZEAustralia
Wrestling,los-angeles-1932,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,GOLD,Athlete,germany,DE,GER,Wrestlinglos-angeles-1932MenGOLDGermany
Wrestling,los-angeles-1932,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,SILVER,Athlete,italy,IT,ITA,Wrestlinglos-angeles-1932MenSILVERItaly
Wrestling,los-angeles-1932,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,BRONZE,Athlete,france,FR,FRA,Wrestlinglos-angeles-1932MenBRONZEFrance
Wrestling,los-angeles-1932,"Welterweight, Freestyle (≤72 kilograms) Men",Men,SILVER,Athlete,canada,CA,CAN,Wrestlinglos-angeles-1932MenSILVERCanada
Swimming,los-angeles-1932,100m freestyle men,Men,GOLD,Athlete,japan,JP,JPN,Swimminglos-angeles-1932MenGOLDJapan
Swimming,los-angeles-1932,100m freestyle men,Men,SILVER,Athlete,japan,JP,JPN,Swimminglos-angeles-1932MenSILVERJapan
Swimming,los-angeles-1932,100m freestyle men,Men,BRONZE,Athlete,united states,US,USA,Swimminglos-angeles-1932MenBRONZEUnited States of America
Swimming,los-angeles-1932,200m breaststroke women,Women,GOLD,Athlete,australia,AU,AUS,Swimminglos-angeles-1932WomenGOLDAustralia
Swimming,los-angeles-1932,200m breaststroke women,Women,SILVER,Athlete,japan,JP,JPN,Swimminglos-angeles-1932WomenSILVERJapan
Swimming,los-angeles-1932,200m breaststroke women,Women,BRONZE,Athlete,denmark,DK,DEN,Swimminglos-angeles-1932WomenBRONZEDenmark
Swimming,los-angeles-1932,4x200m freestyle relay men,Men,SILVER,GameTeam,united states,US,USA,Swimminglos-angeles-1932MenSILVERUnited States of America
Swimming,los-angeles-1932,4x200m freestyle relay men,Men,BRONZE,GameTeam,hungary,HU,HUN,Swimminglos-angeles-1932MenBRONZEHungary
Swimming,los-angeles-1932,400m freestyle women,Women,GOLD,Athlete,united states,US,USA,Swimminglos-angeles-1932WomenGOLDUnited States of America
Swimming,los-angeles-1932,400m freestyle women,Women,SILVER,Athlete,united states,US,USA,Swimminglos-angeles-1932WomenSILVERUnited States of America
Swimming,los-angeles-1932,400m freestyle women,Women,BRONZE,Athlete,south africa,ZA,RSA,Swimminglos-angeles-1932WomenBRONZESouth Africa
Swimming,los-angeles-1932,100m freestyle women,Women,SILVER,Athlete,netherlands,NL,NED,Swimminglos-angeles-1932WomenSILVERNetherlands
Swimming,los-angeles-1932,100m freestyle women,Women,BRONZE,Athlete,united states,US,USA,Swimminglos-angeles-1932WomenBRONZEUnited States of America
Swimming,los-angeles-1932,100m backstroke women,Women,SILVER,Athlete,australia,AU,AUS,Swimminglos-angeles-1932WomenSILVERAustralia
Swimming,los-angeles-1932,100m backstroke women,Women,BRONZE,Athlete,united kingdom,GB,GBR,Swimminglos-angeles-1932WomenBRONZEGreat Britain
Swimming,los-angeles-1932,100m backstroke men,Men,BRONZE,Athlete,japan,JP,JPN,Swimminglos-angeles-1932MenBRONZEJapan
Swimming,los-angeles-1932,400m freestyle men,Men,GOLD,Athlete,united states,US,USA,Swimminglos-angeles-1932MenGOLDUnited States of America
Swimming,los-angeles-1932,400m freestyle men,Men,SILVER,Athlete,france,FR,FRA,Swimminglos-angeles-1932MenSILVERFrance
Swimming,los-angeles-1932,200m breaststroke men,Men,BRONZE,Athlete,philippines,PH,PHI,Swimminglos-angeles-1932MenBRONZEPhilippines
Fencing,los-angeles-1932,foil individual women,Women,GOLD,Athlete,austria,AT,AUT,Fencinglos-angeles-1932WomenGOLDAustria
Fencing,los-angeles-1932,foil individual women,Women,SILVER,Athlete,united kingdom,GB,GBR,Fencinglos-angeles-1932WomenSILVERGreat Britain
Fencing,los-angeles-1932,foil individual women,Women,BRONZE,Athlete,hungary,HU,HUN,Fencinglos-angeles-1932WomenBRONZEHungary
Fencing,los-angeles-1932,sabre team men,Men,GOLD,GameTeam,hungary,HU,HUN,Fencinglos-angeles-1932MenGOLDHungary
Fencing,los-angeles-1932,sabre team men,Men,SILVER,GameTeam,italy,IT,ITA,Fencinglos-angeles-1932MenSILVERItaly
Fencing,los-angeles-1932,sabre team men,Men,BRONZE,GameTeam,poland,PL,POL,Fencinglos-angeles-1932MenBRONZEPoland
Fencing,los-angeles-1932,épée team men,Men,GOLD,GameTeam,france,FR,FRA,Fencinglos-angeles-1932MenGOLDFrance
Fencing,los-angeles-1932,épée team men,Men,BRONZE,GameTeam,united states,US,USA,Fencinglos-angeles-1932MenBRONZEUnited States of America
Fencing,los-angeles-1932,foil individual men,Men,GOLD,Athlete,italy,IT,ITA,Fencinglos-angeles-1932MenGOLDItaly
Fencing,los-angeles-1932,foil individual men,Men,SILVER,Athlete,united states,US,USA,Fencinglos-angeles-1932MenSILVERUnited States of America
